Hour_Number,Date,Hour_Ending,Datetime,UNIFORM-Scenario_Electric_Vehicle_Demand_GW,PEAK-Scenario_Electric_Vehicle_Demand_GW
6215,2016-09-16 00:00:00,24,2016-09-16 23:00:00,1.646681364075648,2.5410718994290717
6216,2016-09-17 00:00:00,1,2016-09-17 00:00:00,1.646681364075648,1.6717577557711079
6217,2016-09-17 00:00:00,2,2016-09-17 01:00:00,1.646681364075648,1.6717577557711079
6218,2016-09-17 00:00:00,3,2016-09-17 02:00:00,1.646681364075648,1.6717577557711079
6219,2016-09-17 00:00:00,4,2016-09-17 03:00:00,1.646681364075648,1.6717577557711079
6220,2016-09-17 00:00:00,5,2016-09-17 04:00:00,1.646681364075648,1.671757479128638
6221,2016-09-17 00:00:00,6,2016-09-17 05:00:00,1.646681364075648,0.8693140646172586
6222,2016-09-17 00:00:00,7,2016-09-17 06:00:00,1.646681364075648,0.8693137879747886
6223,2016-09-17 00:00:00,8,2016-09-17 07:00:00,1.646681364075648,0.8693137879747886
6224,2016-09-17 00:00:00,9,2016-09-17 08:00:00,1.646681364075648,0.8693140646172586
6225,2016-09-17 00:00:00,10,2016-09-17 09:00:00,1.646681364075648,0.8693140646172586
6226,2016-09-17 00:00:00,11,2016-09-17 10:00:00,1.646681364075648,0.8693140646172586
6227,2016-09-17 00:00:00,12,2016-09-17 11:00:00,1.646681364075648,0.8693140646172586
6228,2016-09-17 00:00:00,13,2016-09-17 12:00:00,1.646681364075648,0.8693140646172586
6229,2016-09-17 00:00:00,14,2016-09-17 13:00:00,1.646681364075648,0.8693140646172586
6230,2016-09-17 00:00:00,15,2016-09-17 14:00:00,1.646681364075648,0.8693140646172586
6231,2016-09-17 00:00:00,16,2016-09-17 15:00:00,1.646681364075648,0.8693137879747886
6232,2016-09-17 00:00:00,17,2016-09-17 16:00:00,1.646681364075648,0.8693137879747886
6233,2016-09-17 00:00:00,18,2016-09-17 17:00:00,1.646681364075648,4.012218534809953
6234,2016-09-17 00:00:00,19,2016-09-17 18:00:00,1.646681364075648,4.012218534809953
6235,2016-09-17 00:00:00,20,2016-09-17 19:00:00,1.646681364075648,2.5410718994290717
6236,2016-09-17 00:00:00,21,2016-09-17 20:00:00,1.646681364075648,2.5410718994290717
6237,2016-09-17 00:00:00,22,2016-09-17 21:00:00,1.646681364075648,2.5410718994290717
6238,2016-09-17 00:00:00,23,2016-09-17 22:00:00,1.646681364075648,2.5410718994290717
6239,2016-09-17 00:00:00,24,2016-09-17 23:00:00,1.646681364075648,2.5410718994290717
6240,2016-09-18 00:00:00,1,2016-09-18 00:00:00,1.646681364075648,1.6717577557711079
6241,2016-09-18 00:00:00,2,2016-09-18 01:00:00,1.646681364075648,1.6717577557711079
6242,2016-09-18 00:00:00,3,2016-09-18 02:00:00,1.646681364075648,1.6717577557711079
6243,2016-09-18 00:00:00,4,2016-09-18 03:00:00,1.646681364075648,1.6717577557711079
6244,2016-09-18 00:00:00,5,2016-09-18 04:00:00,1.646681364075648,1.671757479128638
6245,2016-09-18 00:00:00,6,2016-09-18 05:00:00,1.646681364075648,0.8693140646172586
6246,2016-09-18 00:00:00,7,2016-09-18 06:00:00,1.646681364075648,0.8693137879747886
6247,2016-09-18 00:00:00,8,2016-09-18 07:00:00,1.646681364075648,0.8693137879747886
6248,2016-09-18 00:00:00,9,2016-09-18 08:00:00,1.646681364075648,0.8693140646172586
6249,2016-09-18 00:00:00,10,2016-09-18 09:00:00,1.646681364075648,0.8693140646172586
6250,2016-09-18 00:00:00,11,2016-09-18 10:00:00,1.646681364075648,0.8693140646172586
6251,2016-09-18 00:00:00,12,2016-09-18 11:00:00,1.646681364075648,0.8693140646172586
6252,2016-09-18 00:00:00,13,2016-09-18 12:00:00,1.646681364075648,0.8693140646172586
6253,2016-09-18 00:00:00,14,2016-09-18 13:00:00,1.646681364075648,0.8693140646172586
6254,2016-09-18 00:00:00,15,2016-09-18 14:00:00,1.646681364075648,0.8693140646172586
6255,2016-09-18 00:00:00,16,2016-09-18 15:00:00,1.646681364075648,0.8693137879747886
6256,2016-09-18 00:00:00,17,2016-09-18 16:00:00,1.646681364075648,0.8693137879747886
6257,2016-09-18 00:00:00,18,2016-09-18 17:00:00,1.646681364075648,4.012218534809953
6258,2016-09-18 00:00:00,19,2016-09-18 18:00:00,1.646681364075648,4.012218534809953
6259,2016-09-18 00:00:00,20,2016-09-18 19:00:00,1.646681364075648,2.5410718994290717
6260,2016-09-18 00:00:00,21,2016-09-18 20:00:00,1.646681364075648,2.5410718994290717
6261,2016-09-18 00:00:00,22,2016-09-18 21:00:00,1.646681364075648,2.5410718994290717
6262,2016-09-18 00:00:00,23,2016-09-18 22:00:00,1.646681364075648,2.5410718994290717
6263,2016-09-18 00:00:00,24,2016-09-18 23:00:00,1.646681364075648,2.5410718994290717
6264,2016-09-19 00:00:00,1,2016-09-19 00:00:00,1.646681364075648,1.6717577557711079
6265,2016-09-19 00:00:00,2,2016-09-19 01:00:00,1.646681364075648,1.6717577557711079
6266,2016-09-19 00:00:00,3,2016-09-19 02:00:00,1.646681364075648,1.6717577557711079
6267,2016-09-19 00:00:00,4,2016-09-19 03:00:00,1.646681364075648,1.6717577557711079
6268,2016-09-19 00:00:00,5,2016-09-19 04:00:00,1.646681364075648,1.671757479128638
6269,2016-09-19 00:00:00,6,2016-09-19 05:00:00,1.646681364075648,0.8693140646172586
6270,2016-09-19 00:00:00,7,2016-09-19 06:00:00,1.646681364075648,0.8693137879747886
6271,2016-09-19 00:00:00,8,2016-09-19 07:00:00,1.646681364075648,0.8693137879747886
6272,2016-09-19 00:00:00,9,2016-09-19 08:00:00,1.646681364075648,0.8693140646172586
6273,2016-09-19 00:00:00,10,2016-09-19 09:00:00,1.646681364075648,0.8693140646172586
6274,2016-09-19 00:00:00,11,2016-09-19 10:00:00,1.646681364075648,0.8693140646172586
6275,2016-09-19 00:00:00,12,2016-09-19 11:00:00,1.646681364075648,0.8693140646172586
6276,2016-09-19 00:00:00,13,2016-09-19 12:00:00,1.646681364075648,0.8693140646172586
6277,2016-09-19 00:00:00,14,2016-09-19 13:00:00,1.646681364075648,0.8693140646172586
6278,2016-09-19 00:00:00,15,2016-09-19 14:00:00,1.646681364075648,0.8693140646172586
6279,2016-09-19 00:00:00,16,2016-09-19 15:00:00,1.646681364075648,0.8693137879747886
6280,2016-09-19 00:00:00,17,2016-09-19 16:00:00,1.646681364075648,0.8693137879747886
6281,2016-09-19 00:00:00,18,2016-09-19 17:00:00,1.646681364075648,4.012218534809953
6282,2016-09-19 00:00:00,19,2016-09-19 18:00:00,1.646681364075648,4.012218534809953
6283,2016-09-19 00:00:00,20,2016-09-19 19:00:00,1.646681364075648,2.5410718994290717
6284,2016-09-19 00:00:00,21,2016-09-19 20:00:00,1.646681364075648,2.5410718994290717
6285,2016-09-19 00:00:00,22,2016-09-19 21:00:00,1.646681364075648,2.5410718994290717
6286,2016-09-19 00:00:00,23,2016-09-19 22:00:00,1.646681364075648,2.5410718994290717
6287,2016-09-19 00:00:00,24,2016-09-19 23:00:00,1.646681364075648,2.5410718994290717
6288,2016-09-20 00:00:00,1,2016-09-20 00:00:00,1.646681364075648,1.6717577557711079
6289,2016-09-20 00:00:00,2,2016-09-20 01:00:00,1.646681364075648,1.6717577557711079
6290,2016-09-20 00:00:00,3,2016-09-20 02:00:00,1.646681364075648,1.6717577557711079
6291,2016-09-20 00:00:00,4,2016-09-20 03:00:00,1.646681364075648,1.6717577557711079
6292,2016-09-20 00:00:00,5,2016-09-20 04:00:00,1.646681364075648,1.671757479128638
6293,2016-09-20 00:00:00,6,2016-09-20 05:00:00,1.646681364075648,0.8693140646172586
6294,2016-09-20 00:00:00,7,2016-09-20 06:00:00,1.646681364075648,0.8693137879747886
6295,2016-09-20 00:00:00,8,2016-09-20 07:00:00,1.646681364075648,0.8693137879747886
6296,2016-09-20 00:00:00,9,2016-09-20 08:00:00,1.646681364075648,0.8693140646172586
6297,2016-09-20 00:00:00,10,2016-09-20 09:00:00,1.646681364075648,0.8693140646172586
6298,2016-09-20 00:00:00,11,2016-09-20 10:00:00,1.646681364075648,0.8693140646172586
6299,2016-09-20 00:00:00,12,2016-09-20 11:00:00,1.646681364075648,0.8693140646172586
6300,2016-09-20 00:00:00,13,2016-09-20 12:00:00,1.646681364075648,0.8693140646172586
6301,2016-09-20 00:00:00,14,2016-09-20 13:00:00,1.646681364075648,0.8693140646172586
6302,2016-09-20 00:00:00,15,2016-09-20 14:00:00,1.646681364075648,0.8693140646172586
6303,2016-09-20 00:00:00,16,2016-09-20 15:00:00,1.646681364075648,0.8693137879747886
6304,2016-09-20 00:00:00,17,2016-09-20 16:00:00,1.646681364075648,0.8693137879747886
6305,2016-09-20 00:00:00,18,2016-09-20 17:00:00,1.646681364075648,4.012218534809953
6306,2016-09-20 00:00:00,19,2016-09-20 18:00:00,1.646681364075648,4.012218534809953
6307,2016-09-20 00:00:00,20,2016-09-20 19:00:00,1.646681364075648,2.5410718994290717
6308,2016-09-20 00:00:00,21,2016-09-20 20:00:00,1.646681364075648,2.5410718994290717
6309,2016-09-20 00:00:00,22,2016-09-20 21:00:00,1.646681364075648,2.5410718994290717
6310,2016-09-20 00:00:00,23,2016-09-20 22:00:00,1.646681364075648,2.5410718994290717
6311,2016-09-20 00:00:00,24,2016-09-20 23:00:00,1.646681364075648,2.5410718994290717
6312,2016-09-21 00:00:00,1,2016-09-21 00:00:00,1.646681364075648,1.6717577557711079
6313,2016-09-21 00:00:00,2,2016-09-21 01:00:00,1.646681364075648,1.6717577557711079
6314,2016-09-21 00:00:00,3,2016-09-21 02:00:00,1.646681364075648,1.6717577557711079
6315,2016-09-21 00:00:00,4,2016-09-21 03:00:00,1.646681364075648,1.6717577557711079
6316,2016-09-21 00:00:00,5,2016-09-21 04:00:00,1.646681364075648,1.671757479128638
6317,2016-09-21 00:00:00,6,2016-09-21 05:00:00,1.646681364075648,0.8693140646172586
6318,2016-09-21 00:00:00,7,2016-09-21 06:00:00,1.646681364075648,0.8693137879747886
6319,2016-09-21 00:00:00,8,2016-09-21 07:00:00,1.646681364075648,0.8693137879747886
6320,2016-09-21 00:00:00,9,2016-09-21 08:00:00,1.646681364075648,0.8693140646172586
6321,2016-09-21 00:00:00,10,2016-09-21 09:00:00,1.646681364075648,0.8693140646172586
6322,2016-09-21 00:00:00,11,2016-09-21 10:00:00,1.646681364075648,0.8693140646172586
6323,2016-09-21 00:00:00,12,2016-09-21 11:00:00,1.646681364075648,0.8693140646172586
6324,2016-09-21 00:00:00,13,2016-09-21 12:00:00,1.646681364075648,0.8693140646172586
6325,2016-09-21 00:00:00,14,2016-09-21 13:00:00,1.646681364075648,0.8693140646172586
6326,2016-09-21 00:00:00,15,2016-09-21 14:00:00,1.646681364075648,0.8693140646172586
6327,2016-09-21 00:00:00,16,2016-09-21 15:00:00,1.646681364075648,0.8693137879747886
6328,2016-09-21 00:00:00,17,2016-09-21 16:00:00,1.646681364075648,0.8693137879747886
6329,2016-09-21 00:00:00,18,2016-09-21 17:00:00,1.646681364075648,4.012218534809953
6330,2016-09-21 00:00:00,19,2016-09-21 18:00:00,1.646681364075648,4.012218534809953
6331,2016-09-21 00:00:00,20,2016-09-21 19:00:00,1.646681364075648,2.5410718994290717
6332,2016-09-21 00:00:00,21,2016-09-21 20:00:00,1.646681364075648,2.5410718994290717
6333,2016-09-21 00:00:00,22,2016-09-21 21:00:00,1.646681364075648,2.5410718994290717
6334,2016-09-21 00:00:00,23,2016-09-21 22:00:00,1.646681364075648,2.5410718994290717
6335,2016-09-21 00:00:00,24,2016-09-21 23:00:00,1.646681364075648,2.5410718994290717
6336,2016-09-22 00:00:00,1,2016-09-22 00:00:00,1.646681364075648,1.6717577557711079
6337,2016-09-22 00:00:00,2,2016-09-22 01:00:00,1.646681364075648,1.6717577557711079
6338,2016-09-22 00:00:00,3,2016-09-22 02:00:00,1.646681364075648,1.6717577557711079
6339,2016-09-22 00:00:00,4,2016-09-22 03:00:00,1.646681364075648,1.6717577557711079
6340,2016-09-22 00:00:00,5,2016-09-22 04:00:00,1.646681364075648,1.671757479128638
6341,2016-09-22 00:00:00,6,2016-09-22 05:00:00,1.646681364075648,0.8693140646172586
6342,2016-09-22 00:00:00,7,2016-09-22 06:00:00,1.646681364075648,0.8693137879747886
6343,2016-09-22 00:00:00,8,2016-09-22 07:00:00,1.646681364075648,0.8693137879747886
6344,2016-09-22 00:00:00,9,2016-09-22 08:00:00,1.646681364075648,0.8693140646172586
6345,2016-09-22 00:00:00,10,2016-09-22 09:00:00,1.646681364075648,0.8693140646172586
6346,2016-09-22 00:00:00,11,2016-09-22 10:00:00,1.646681364075648,0.8693140646172586
6347,2016-09-22 00:00:00,12,2016-09-22 11:00:00,1.646681364075648,0.8693140646172586
6348,2016-09-22 00:00:00,13,2016-09-22 12:00:00,1.646681364075648,0.8693140646172586
6349,2016-09-22 00:00:00,14,2016-09-22 13:00:00,1.646681364075648,0.8693140646172586
6350,2016-09-22 00:00:00,15,2016-09-22 14:00:00,1.646681364075648,0.8693140646172586
6351,2016-09-22 00:00:00,16,2016-09-22 15:00:00,1.646681364075648,0.8693137879747886
6352,2016-09-22 00:00:00,17,2016-09-22 16:00:00,1.646681364075648,0.8693137879747886
6353,2016-09-22 00:00:00,18,2016-09-22 17:00:00,1.646681364075648,4.012218534809953
6354,2016-09-22 00:00:00,19,2016-09-22 18:00:00,1.646681364075648,4.012218534809953
6355,2016-09-22 00:00:00,20,2016-09-22 19:00:00,1.646681364075648,2.5410718994290717
6356,2016-09-22 00:00:00,21,2016-09-22 20:00:00,1.646681364075648,2.5410718994290717
6357,2016-09-22 00:00:00,22,2016-09-22 21:00:00,1.646681364075648,2.5410718994290717
6358,2016-09-22 00:00:00,23,2016-09-22 22:00:00,1.646681364075648,2.5410718994290717
6359,2016-09-22 00:00:00,24,2016-09-22 23:00:00,1.646681364075648,2.5410718994290717
6360,2016-09-23 00:00:00,1,2016-09-23 00:00:00,1.646681364075648,1.6717577557711079
6361,2016-09-23 00:00:00,2,2016-09-23 01:00:00,1.646681364075648,1.6717577557711079
6362,2016-09-23 00:00:00,3,2016-09-23 02:00:00,1.646681364075648,1.6717577557711079
6363,2016-09-23 00:00:00,4,2016-09-23 03:00:00,1.646681364075648,1.6717577557711079
6364,2016-09-23 00:00:00,5,2016-09-23 04:00:00,1.646681364075648,1.671757479128638
6365,2016-09-23 00:00:00,6,2016-09-23 05:00:00,1.646681364075648,0.8693140646172586
6366,2016-09-23 00:00:00,7,2016-09-23 06:00:00,1.646681364075648,0.8693137879747886
6367,2016-09-23 00:00:00,8,2016-09-23 07:00:00,1.646681364075648,0.8693137879747886
6368,2016-09-23 00:00:00,9,2016-09-23 08:00:00,1.646681364075648,0.8693140646172586
6369,2016-09-23 00:00:00,10,2016-09-23 09:00:00,1.646681364075648,0.8693140646172586
6370,2016-09-23 00:00:00,11,2016-09-23 10:00:00,1.646681364075648,0.8693140646172586
6371,2016-09-23 00:00:00,12,2016-09-23 11:00:00,1.646681364075648,0.8693140646172586
6372,2016-09-23 00:00:00,13,2016-09-23 12:00:00,1.646681364075648,0.8693140646172586
6373,2016-09-23 00:00:00,14,2016-09-23 13:00:00,1.646681364075648,0.8693140646172586
6374,2016-09-23 00:00:00,15,2016-09-23 14:00:00,1.646681364075648,0.8693140646172586
6375,2016-09-23 00:00:00,16,2016-09-23 15:00:00,1.646681364075648,0.8693137879747886
6376,2016-09-23 00:00:00,17,2016-09-23 16:00:00,1.646681364075648,0.8693137879747886
6377,2016-09-23 00:00:00,18,2016-09-23 17:00:00,1.646681364075648,4.012218534809953
6378,2016-09-23 00:00:00,19,2016-09-23 18:00:00,1.646681364075648,4.012218534809953
6379,2016-09-23 00:00:00,20,2016-09-23 19:00:00,1.646681364075648,2.5410718994290717
6380,2016-09-23 00:00:00,21,2016-09-23 20:00:00,1.646681364075648,2.5410718994290717
6381,2016-09-23 00:00:00,22,2016-09-23 21:00:00,1.646681364075648,2.5410718994290717
6382,2016-09-23 00:00:00,23,2016-09-23 22:00:00,1.646681364075648,2.5410718994290717
6383,2016-09-23 00:00:00,24,2016-09-23 23:00:00,1.646681364075648,2.5410718994290717
6384,2016-09-24 00:00:00,1,2016-09-24 00:00:00,1.646681364075648,1.6717577557711079
6385,2016-09-24 00:00:00,2,2016-09-24 01:00:00,1.646681364075648,1.6717577557711079
6386,2016-09-24 00:00:00,3,2016-09-24 02:00:00,1.646681364075648,1.6717577557711079
6387,2016-09-24 00:00:00,4,2016-09-24 03:00:00,1.646681364075648,1.6717577557711079
6388,2016-09-24 00:00:00,5,2016-09-24 04:00:00,1.646681364075648,1.671757479128638
6389,2016-09-24 00:00:00,6,2016-09-24 05:00:00,1.646681364075648,0.8693140646172586
6390,2016-09-24 00:00:00,7,2016-09-24 06:00:00,1.646681364075648,0.8693137879747886
6391,2016-09-24 00:00:00,8,2016-09-24 07:00:00,1.646681364075648,0.8693137879747886
6392,2016-09-24 00:00:00,9,2016-09-24 08:00:00,1.646681364075648,0.8693140646172586
6393,2016-09-24 00:00:00,10,2016-09-24 09:00:00,1.646681364075648,0.8693140646172586
6394,2016-09-24 00:00:00,11,2016-09-24 10:00:00,1.646681364075648,0.8693140646172586
6395,2016-09-24 00:00:00,12,2016-09-24 11:00:00,1.646681364075648,0.8693140646172586
6396,2016-09-24 00:00:00,13,2016-09-24 12:00:00,1.646681364075648,0.8693140646172586
6397,2016-09-24 00:00:00,14,2016-09-24 13:00:00,1.646681364075648,0.8693140646172586
6398,2016-09-24 00:00:00,15,2016-09-24 14:00:00,1.646681364075648,0.8693140646172586
6399,2016-09-24 00:00:00,16,2016-09-24 15:00:00,1.646681364075648,0.8693137879747886
6400,2016-09-24 00:00:00,17,2016-09-24 16:00:00,1.646681364075648,0.8693137879747886
6401,2016-09-24 00:00:00,18,2016-09-24 17:00:00,1.646681364075648,4.012218534809953
6402,2016-09-24 00:00:00,19,2016-09-24 18:00:00,1.646681364075648,4.012218534809953
6403,2016-09-24 00:00:00,20,2016-09-24 19:00:00,1.646681364075648,2.5410718994290717
6404,2016-09-24 00:00:00,21,2016-09-24 20:00:00,1.646681364075648,2.5410718994290717
6405,2016-09-24 00:00:00,22,2016-09-24 21:00:00,1.646681364075648,2.5410718994290717
6406,2016-09-24 00:00:00,23,2016-09-24 22:00:00,1.646681364075648,2.5410718994290717
6407,2016-09-24 00:00:00,24,2016-09-24 23:00:00,1.646681364075648,2.5410718994290717
6408,2016-09-25 00:00:00,1,2016-09-25 00:00:00,1.646681364075648,1.6717577557711079
6409,2016-09-25 00:00:00,2,2016-09-25 01:00:00,1.646681364075648,1.6717577557711079
6410,2016-09-25 00:00:00,3,2016-09-25 02:00:00,1.646681364075648,1.6717577557711079
6411,2016-09-25 00:00:00,4,2016-09-25 03:00:00,1.646681364075648,1.6717577557711079
6412,2016-09-25 00:00:00,5,2016-09-25 04:00:00,1.646681364075648,1.671757479128638
6413,2016-09-25 00:00:00,6,2016-09-25 05:00:00,1.646681364075648,0.8693140646172586
6414,2016-09-25 00:00:00,7,2016-09-25 06:00:00,1.646681364075648,0.8693137879747886
6415,2016-09-25 00:00:00,8,2016-09-25 07:00:00,1.646681364075648,0.8693137879747886
6416,2016-09-25 00:00:00,9,2016-09-25 08:00:00,1.646681364075648,0.8693140646172586
6417,2016-09-25 00:00:00,10,2016-09-25 09:00:00,1.646681364075648,0.8693140646172586
6418,2016-09-25 00:00:00,11,2016-09-25 10:00:00,1.646681364075648,0.8693140646172586
6419,2016-09-25 00:00:00,12,2016-09-25 11:00:00,1.646681364075648,0.8693140646172586
6420,2016-09-25 00:00:00,13,2016-09-25 12:00:00,1.646681364075648,0.8693140646172586
6421,2016-09-25 00:00:00,14,2016-09-25 13:00:00,1.646681364075648,0.8693140646172586
6422,2016-09-25 00:00:00,15,2016-09-25 14:00:00,1.646681364075648,0.8693140646172586
6423,2016-09-25 00:00:00,16,2016-09-25 15:00:00,1.646681364075648,0.8693137879747886
6424,2016-09-25 00:00:00,17,2016-09-25 16:00:00,1.646681364075648,0.8693137879747886
6425,2016-09-25 00:00:00,18,2016-09-25 17:00:00,1.646681364075648,4.012218534809953
6426,2016-09-25 00:00:00,19,2016-09-25 18:00:00,1.646681364075648,4.012218534809953
6427,2016-09-25 00:00:00,20,2016-09-25 19:00:00,1.646681364075648,2.5410718994290717
6428,2016-09-25 00:00:00,21,2016-09-25 20:00:00,1.646681364075648,2.5410718994290717
6429,2016-09-25 00:00:00,22,2016-09-25 21:00:00,1.646681364075648,2.5410718994290717
6430,2016-09-25 00:00:00,23,2016-09-25 22:00:00,1.646681364075648,2.5410718994290717
6431,2016-09-25 00:00:00,24,2016-09-25 23:00:00,1.646681364075648,2.5410718994290717
6432,2016-09-26 00:00:00,1,2016-09-26 00:00:00,1.646681364075648,1.6717577557711079
6433,2016-09-26 00:00:00,2,2016-09-26 01:00:00,1.646681364075648,1.6717577557711079
6434,2016-09-26 00:00:00,3,2016-09-26 02:00:00,1.646681364075648,1.6717577557711079
6435,2016-09-26 00:00:00,4,2016-09-26 03:00:00,1.646681364075648,1.6717577557711079
6436,2016-09-26 00:00:00,5,2016-09-26 04:00:00,1.646681364075648,1.671757479128638
6437,2016-09-26 00:00:00,6,2016-09-26 05:00:00,1.646681364075648,0.8693140646172586
6438,2016-09-26 00:00:00,7,2016-09-26 06:00:00,1.646681364075648,0.8693137879747886
6439,2016-09-26 00:00:00,8,2016-09-26 07:00:00,1.646681364075648,0.8693137879747886
6440,2016-09-26 00:00:00,9,2016-09-26 08:00:00,1.646681364075648,0.8693140646172586
6441,2016-09-26 00:00:00,10,2016-09-26 09:00:00,1.646681364075648,0.8693140646172586
6442,2016-09-26 00:00:00,11,2016-09-26 10:00:00,1.646681364075648,0.8693140646172586
6443,2016-09-26 00:00:00,12,2016-09-26 11:00:00,1.646681364075648,0.8693140646172586
6444,2016-09-26 00:00:00,13,2016-09-26 12:00:00,1.646681364075648,0.8693140646172586
6445,2016-09-26 00:00:00,14,2016-09-26 13:00:00,1.646681364075648,0.8693140646172586
6446,2016-09-26 00:00:00,15,2016-09-26 14:00:00,1.646681364075648,0.8693140646172586
6447,2016-09-26 00:00:00,16,2016-09-26 15:00:00,1.646681364075648,0.8693137879747886
6448,2016-09-26 00:00:00,17,2016-09-26 16:00:00,1.646681364075648,0.8693137879747886
6449,2016-09-26 00:00:00,18,2016-09-26 17:00:00,1.646681364075648,4.012218534809953
6450,2016-09-26 00:00:00,19,2016-09-26 18:00:00,1.646681364075648,4.012218534809953
6451,2016-09-26 00:00:00,20,2016-09-26 19:00:00,1.646681364075648,2.5410718994290717
6452,2016-09-26 00:00:00,21,2016-09-26 20:00:00,1.646681364075648,2.5410718994290717
6453,2016-09-26 00:00:00,22,2016-09-26 21:00:00,1.646681364075648,2.5410718994290717
6454,2016-09-26 00:00:00,23,2016-09-26 22:00:00,1.646681364075648,2.5410718994290717
6455,2016-09-26 00:00:00,24,2016-09-26 23:00:00,1.646681364075648,2.5410718994290717
6456,2016-09-27 00:00:00,1,2016-09-27 00:00:00,1.646681364075648,1.6717577557711079
6457,2016-09-27 00:00:00,2,2016-09-27 01:00:00,1.646681364075648,1.6717577557711079
6458,2016-09-27 00:00:00,3,2016-09-27 02:00:00,1.646681364075648,1.6717577557711079
6459,2016-09-27 00:00:00,4,2016-09-27 03:00:00,1.646681364075648,1.6717577557711079
6460,2016-09-27 00:00:00,5,2016-09-27 04:00:00,1.646681364075648,1.671757479128638
6461,2016-09-27 00:00:00,6,2016-09-27 05:00:00,1.646681364075648,0.8693140646172586
6462,2016-09-27 00:00:00,7,2016-09-27 06:00:00,1.646681364075648,0.8693137879747886
6463,2016-09-27 00:00:00,8,2016-09-27 07:00:00,1.646681364075648,0.8693137879747886
6464,2016-09-27 00:00:00,9,2016-09-27 08:00:00,1.646681364075648,0.8693140646172586
6465,2016-09-27 00:00:00,10,2016-09-27 09:00:00,1.646681364075648,0.8693140646172586
6466,2016-09-27 00:00:00,11,2016-09-27 10:00:00,1.646681364075648,0.8693140646172586
6467,2016-09-27 00:00:00,12,2016-09-27 11:00:00,1.646681364075648,0.8693140646172586
6468,2016-09-27 00:00:00,13,2016-09-27 12:00:00,1.646681364075648,0.8693140646172586
6469,2016-09-27 00:00:00,14,2016-09-27 13:00:00,1.646681364075648,0.8693140646172586
6470,2016-09-27 00:00:00,15,2016-09-27 14:00:00,1.646681364075648,0.8693140646172586
6471,2016-09-27 00:00:00,16,2016-09-27 15:00:00,1.646681364075648,0.8693137879747886
6472,2016-09-27 00:00:00,17,2016-09-27 16:00:00,1.646681364075648,0.8693137879747886
6473,2016-09-27 00:00:00,18,2016-09-27 17:00:00,1.646681364075648,4.012218534809953
6474,2016-09-27 00:00:00,19,2016-09-27 18:00:00,1.646681364075648,4.012218534809953
6475,2016-09-27 00:00:00,20,2016-09-27 19:00:00,1.646681364075648,2.5410718994290717
6476,2016-09-27 00:00:00,21,2016-09-27 20:00:00,1.646681364075648,2.5410718994290717
6477,2016-09-27 00:00:00,22,2016-09-27 21:00:00,1.646681364075648,2.5410718994290717
6478,2016-09-27 00:00:00,23,2016-09-27 22:00:00,1.646681364075648,2.5410718994290717
6479,2016-09-27 00:00:00,24,2016-09-27 23:00:00,1.646681364075648,2.5410718994290717
6480,2016-09-28 00:00:00,1,2016-09-28 00:00:00,1.646681364075648,1.6717577557711079
6481,2016-09-28 00:00:00,2,2016-09-28 01:00:00,1.646681364075648,1.6717577557711079
6482,2016-09-28 00:00:00,3,2016-09-28 02:00:00,1.646681364075648,1.6717577557711079
6483,2016-09-28 00:00:00,4,2016-09-28 03:00:00,1.646681364075648,1.6717577557711079
6484,2016-09-28 00:00:00,5,2016-09-28 04:00:00,1.646681364075648,1.671757479128638
6485,2016-09-28 00:00:00,6,2016-09-28 05:00:00,1.646681364075648,0.8693140646172586
6486,2016-09-28 00:00:00,7,2016-09-28 06:00:00,1.646681364075648,0.8693137879747886
6487,2016-09-28 00:00:00,8,2016-09-28 07:00:00,1.646681364075648,0.8693137879747886
6488,2016-09-28 00:00:00,9,2016-09-28 08:00:00,1.646681364075648,0.8693140646172586
6489,2016-09-28 00:00:00,10,2016-09-28 09:00:00,1.646681364075648,0.8693140646172586
6490,2016-09-28 00:00:00,11,2016-09-28 10:00:00,1.646681364075648,0.8693140646172586
6491,2016-09-28 00:00:00,12,2016-09-28 11:00:00,1.646681364075648,0.8693140646172586
6492,2016-09-28 00:00:00,13,2016-09-28 12:00:00,1.646681364075648,0.8693140646172586
6493,2016-09-28 00:00:00,14,2016-09-28 13:00:00,1.646681364075648,0.8693140646172586
6494,2016-09-28 00:00:00,15,2016-09-28 14:00:00,1.646681364075648,0.8693140646172586
6495,2016-09-28 00:00:00,16,2016-09-28 15:00:00,1.646681364075648,0.8693137879747886
6496,2016-09-28 00:00:00,17,2016-09-28 16:00:00,1.646681364075648,0.8693137879747886
6497,2016-09-28 00:00:00,18,2016-09-28 17:00:00,1.646681364075648,4.012218534809953
6498,2016-09-28 00:00:00,19,2016-09-28 18:00:00,1.646681364075648,4.012218534809953
6499,2016-09-28 00:00:00,20,2016-09-28 19:00:00,1.646681364075648,2.5410718994290717
6500,2016-09-28 00:00:00,21,2016-09-28 20:00:00,1.646681364075648,2.5410718994290717
6501,2016-09-28 00:00:00,22,2016-09-28 21:00:00,1.646681364075648,2.5410718994290717
6502,2016-09-28 00:00:00,23,2016-09-28 22:00:00,1.646681364075648,2.5410718994290717
6503,2016-09-28 00:00:00,24,2016-09-28 23:00:00,1.646681364075648,2.5410718994290717
6504,2016-09-29 00:00:00,1,2016-09-29 00:00:00,1.646681364075648,1.6717577557711079
