Date,Hour_Ending,Datetime,Residential_Space_Heat_Demand_GW,Residential_Water_Heat_Demand_GW,Commercial_Space_Heat_Demand_GW,Commercial_Water_Heat_Demand_GW
2016-06-29 00:00:00,15,2016-06-29 14:00:00,0.0,0.5288619298565675,0.19236482546804226,0.06288980536147448
2016-06-29 00:00:00,16,2016-06-29 15:00:00,0.0,0.5415780922444525,0.18849576576685745,0.06234260011756936
2016-06-29 00:00:00,17,2016-06-29 16:00:00,0.0,0.526455089392116,0.189700900352175,0.06551762247342134
2016-06-29 00:00:00,18,2016-06-29 17:00:00,0.0,0.5679196375043759,0.1648675086414094,0.10361695379356377
2016-06-29 00:00:00,19,2016-06-29 18:00:00,0.0,0.5914232384266728,0.19973688270846107,0.07818602178833636
2016-06-29 00:00:00,20,2016-06-29 19:00:00,0.0,0.5952531207766288,0.26774301702439396,0.07614832171954586
2016-06-29 00:00:00,21,2016-06-29 20:00:00,0.0,0.5424501738816495,0.17296668450070452,0.10066406102241716
2016-06-29 00:00:00,22,2016-06-29 21:00:00,0.0,0.4308411690287127,0.2003220950466334,0.08021958085982316
2016-06-29 00:00:00,23,2016-06-29 22:00:00,0.3498372555486755,0.3544830202078027,0.16912381183157574,0.043706615689456316
2016-06-29 00:00:00,24,2016-06-29 23:00:00,0.3278048718527362,0.3218167239468724,0.2231874751760503,0.038123737463731974
2016-06-30 00:00:00,1,2016-06-30 00:00:00,0.20283051092013346,0.28311312098939617,0.14621090074497917,0.02605164191719433
2016-06-30 00:00:00,2,2016-06-30 01:00:00,0.2383786916693443,0.21325404150902633,0.19926317094904766,0.0231904232296326
2016-06-30 00:00:00,3,2016-06-30 02:00:00,0.2098705770678578,0.198546864999369,0.1494237184202839,0.026373667350033325
2016-06-30 00:00:00,4,2016-06-30 03:00:00,0.20549463428567172,0.21325404150902633,0.2536124553856235,0.03405588435471316
2016-06-30 00:00:00,5,2016-06-30 04:00:00,0.2161917209468898,0.308850678093196,0.3142992478108604,0.06289064991600389
2016-06-30 00:00:00,6,2016-06-30 05:00:00,0.27871615450975895,0.5820187775984245,0.9172035839848309,0.08754214494463351
2016-06-30 00:00:00,7,2016-06-30 06:00:00,0.34121950092098713,0.9500000681913878,0.8467415356764847,0.13564367378171485
2016-06-30 00:00:00,8,2016-06-30 07:00:00,0.37129683556044324,0.9829218232154046,0.6661307304312933,0.11366260184895681
2016-06-30 00:00:00,9,2016-06-30 08:00:00,0.38999279293405115,0.7472035463735254,0.46180995623083415,0.09441948601804355
2016-06-30 00:00:00,10,2016-06-30 09:00:00,0.005896483819770422,0.6245686168728408,0.3342006206181804,0.07992349109863671
2016-06-30 00:00:00,11,2016-06-30 10:00:00,0.0,0.507930500745246,0.2768411928878965,0.07050942666673721
2016-06-30 00:00:00,12,2016-06-30 11:00:00,0.0,0.445263751466073,0.25927571954615036,0.07089508030706917
2016-06-30 00:00:00,13,2016-06-30 12:00:00,0.0,0.4122812510925712,0.24632189965310763,0.07600374874494881
2016-06-30 00:00:00,14,2016-06-30 13:00:00,0.0,0.39459063608548184,0.24024362975418476,0.0654309063790927
2016-06-30 00:00:00,15,2016-06-30 14:00:00,0.0,0.3795985901360536,0.15231475250617585,0.06650524445039845
2016-06-30 00:00:00,16,2016-06-30 15:00:00,0.0,0.4162663727499453,0.14942143924645881,0.05283402329751613
2016-06-30 00:00:00,17,2016-06-30 16:00:00,0.0,0.4737022879869803,0.15001482251880563,0.06383084667402752
2016-06-30 00:00:00,18,2016-06-30 17:00:00,0.0,0.5310463341975862,0.18784577263799268,0.10320762417407216
2016-06-30 00:00:00,19,2016-06-30 18:00:00,0.0,0.5902830025129862,0.21052704054948845,0.08080154413810876
2016-06-30 00:00:00,20,2016-06-30 19:00:00,0.0,0.5834365553161173,0.2518339832805474,0.07291176988113743
2016-06-30 00:00:00,21,2016-06-30 20:00:00,0.0,0.5358090792962338,0.19204315083450832,0.10173667260703698
2016-06-30 00:00:00,22,2016-06-30 21:00:00,0.0,0.42864726272174686,0.155240712709058,0.077899842731424
2016-06-30 00:00:00,23,2016-06-30 22:00:00,0.0,0.33566475036199955,0.19088023027611617,0.04521056353263157
2016-06-30 00:00:00,24,2016-06-30 23:00:00,0.3365068047509376,0.30516554962944736,0.23651430800265863,0.0386918345369923
