Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/01  01:00:00,749.843766374,95.2893542894,378.463028256,0.0,34.9616554283,113.312780494,634.75403733,620.359995323,5.66466996096,8.72937204612
 01/01  02:00:00,770.888868451,95.2893542894,410.095457358,0.0,34.9616554283,113.312780494,645.465073813,622.363432194,5.66466996096,17.4369716582
 01/01  03:00:00,770.111239041,95.2893542894,407.329478404,0.0,34.9616554283,113.312780494,653.471029558,630.371756504,5.66466996096,17.4346030936
 01/01  04:00:00,772.93420382,95.2893542894,408.608962714,0.0,34.9616554283,113.312780494,666.480934201,643.377839533,5.66466996096,17.4384247064
 01/01  05:00:00,785.71514496,95.2893542894,415.334797921,0.0,44.4937663224,113.312780494,654.115998048,631.015410853,5.66466996096,17.4359172335
 01/01  06:00:00,786.491078493,95.2893542894,417.524399677,0.0,44.4937663224,113.312780494,647.438691264,624.549962132,14.1616749024,8.72705422965
 01/01  07:00:00,852.229941618,95.2893542894,412.412004533,0.0,54.0258772165,176.889270242,604.121272049,558.359400488,28.3233498048,17.4385217564
 01/01  08:00:00,835.911170514,95.2893542894,384.470888158,0.0,54.0258772165,184.38654557,612.841288702,552.920261012,42.4850247072,17.4360029823
 01/01  09:00:00,885.254475569,95.2893542894,362.659097888,0.0,65.1572554096,220.04316451,600.583904727,526.414628477,56.6466996096,17.5225766403
 01/01  10:00:00,888.917207724,95.2893542894,378.151431937,0.0,65.1572554096,212.545889182,581.444524392,512.552523559,42.4850247072,26.406976126
 01/01  11:00:00,913.869935986,95.2893542894,399.194749504,0.0,65.1572554096,220.04316451,596.841160818,490.650398159,70.808374512,35.3823881469
 01/01  12:00:00,927.074188049,95.2893542894,413.517812357,0.0,65.1572554096,220.04316451,578.822041217,472.643755809,70.808374512,35.3699108957
 01/01  13:00:00,930.634759253,95.2893542894,421.404557541,0.0,65.1572554096,220.04316451,563.194318182,465.843291322,70.808374512,26.5426523477
 01/01  14:00:00,927.154586673,95.2893542894,426.527937276,0.0,65.1572554096,212.545889182,552.534317069,460.51511528,56.6466996096,35.3725021795
 01/01  15:00:00,928.230279004,95.2893542894,427.929150061,0.0,65.1572554096,212.545889182,528.950467066,459.926480992,42.4850247072,26.5389613674
 01/01  16:00:00,929.104151591,95.2893542894,426.26043363,0.0,65.1572554096,212.545889182,568.360998888,476.339108619,56.6466996096,35.3751906595
 01/01  17:00:00,914.547174133,95.2893542894,421.743993748,0.0,65.1572554096,220.04316451,596.390029165,484.884859462,84.9700494144,26.5351202887
 01/01  18:00:00,866.525650389,95.2893542894,413.204762662,0.0,54.0258772165,184.38654557,618.487117275,507.113640365,84.9700494144,26.4034274959
 01/01  19:00:00,823.46814589,95.2893542894,392.8903838,0.0,44.4937663224,163.454314868,648.657707829,546.251031241,84.9700494144,17.4366271734
 01/01  20:00:00,807.654371352,95.2893542894,381.910812327,0.0,44.4937663224,155.95703954,626.997046801,552.912879257,56.6466996096,17.4374679351
 01/01  21:00:00,778.230466443,95.2893542894,380.924230589,0.0,44.4937663224,124.558693486,662.998987221,588.914234275,56.6466996096,17.4380533372
 01/01  22:00:00,769.190869765,95.2893542894,366.907745778,0.0,44.4937663224,124.558693486,655.344945919,595.424350195,42.4850247072,17.4355710176
 01/01  23:00:00,739.67067095,95.2893542894,336.289596375,0.0,34.9616554283,124.558693486,651.812822431,614.759383124,28.3233498048,8.73008950267
 01/01  24:00:00,725.730034183,95.2893542894,320.526812167,0.0,34.9616554283,124.558693486,652.704531213,621.1047163,14.1616749024,17.4381400102
 01/02  01:00:00,726.500017874,95.2893542894,331.739470669,0.0,46.0930336215,113.312780494,646.917382313,623.816933277,5.66466996096,17.4357790755
 01/02  02:00:00,730.950372658,95.2893542894,340.636505453,0.0,46.0930336215,113.312780494,650.537302444,627.435875572,5.66466996096,17.4367569111
 01/02  03:00:00,750.210356155,95.2893542894,362.676504017,0.0,46.0930336215,113.312780494,652.837934135,629.736014089,5.66466996096,17.4372500851
 01/02  04:00:00,767.27605867,95.2893542894,378.385496176,0.0,46.0930336215,113.312780494,654.927636362,631.828124804,5.66466996096,17.4348415965
 01/02  05:00:00,858.493699461,95.2893542894,379.781412544,0.0,100.150657288,148.969399434,609.157649225,594.763310013,5.66466996096,8.7296692513
 01/02  06:00:00,869.13208319,95.2893542894,388.060626678,0.0,100.150657288,149.894399434,1201.6163946,1170.01611388,14.1616749024,17.4386058188
 01/02  07:00:00,1104.76809304,95.2893542894,393.556748985,0.0,176.471037341,302.612436532,786.6015391,740.843214713,28.3233498048,17.4349745829
 01/02  08:00:00,1226.47547223,95.2893542894,393.721237644,0.0,243.2593065,310.10971186,728.013213039,659.107707832,42.4850247072,26.4204804998
 01/02  09:00:00,1250.19591807,95.2893542894,394.000567932,0.0,243.2593065,310.10971186,720.312212651,628.24329889,56.6466996096,35.4222141508
 01/02  10:00:00,1286.87640037,95.2893542894,400.519687144,0.0,243.2593065,302.612436532,686.131954464,608.071466972,42.4850247072,35.5754627848
 01/02  11:00:00,1298.06536986,95.2893542894,409.703987422,0.0,243.2593065,310.10971186,691.800053361,576.2189773,70.808374512,44.7727015487
 01/02  12:00:00,1302.13068573,95.2893542894,415.364329475,0.0,243.2593065,310.10971186,670.084985971,554.404248716,70.808374512,44.8723627423
 01/02  13:00:00,1262.14327692,95.2980853798,419.204969172,0.0,243.2593065,310.10971186,642.591929841,527.178240038,70.808374512,44.6053152917
 01/02  14:00:00,1294.99893647,95.4013548536,422.504257317,0.0,243.2593065,302.612436532,606.578486464,505.062160099,56.6466996096,44.8696267549
 01/02  15:00:00,1293.35564685,95.5147350737,424.559015914,0.0,243.2593065,302.612436532,574.077835376,486.820106886,42.4850247072,44.7727037829
 01/02  16:00:00,1294.50704515,95.6176177236,424.66319824,0.0,243.2593065,302.612436532,585.08292387,492.70124783,56.6466996096,35.7349764297
 01/02  17:00:00,1313.23404337,95.7073032979,423.431402703,0.0,243.2593065,310.10971186,608.758712736,488.256053597,84.9700494144,35.5326097245
 01/02  18:00:00,1303.72473751,95.7926109281,406.239056262,0.0,243.2593065,310.10971186,598.723574832,487.420798848,84.9700494144,26.3327265688
 01/02  19:00:00,1014.60294414,95.2893542894,375.480288662,0.0,166.938926447,199.110933808,541.555367122,439.091615435,84.9700494144,17.4937022728
 01/02  20:00:00,997.44521746,95.2893542894,361.954305095,0.0,166.938926447,191.61365848,517.781195279,443.641746491,56.6466996096,17.4927491783
 01/02  21:00:00,859.952086887,95.2893542894,362.323934886,0.0,100.150657288,124.558693486,568.987646116,486.113772719,56.6466996096,26.2271737874
 01/02  22:00:00,820.411196845,95.2893542894,360.157989229,0.0,100.150657288,124.558693486,542.442673857,491.227245563,42.4850247072,8.73040358673
 01/02  23:00:00,763.493330238,95.2893542894,369.854545069,0.0,46.0930336215,124.558693486,554.710955044,508.948318371,28.3233498048,17.4392868684
 01/02  24:00:00,772.005887664,95.2893542894,372.172043693,0.0,46.0930336215,124.558693486,546.730858916,515.132421527,14.1616749024,17.4367624866
 01/03  01:00:00,759.100162045,95.2893542894,367.433990736,0.0,46.0930336215,113.312780494,542.992539053,519.888426748,5.66466996096,17.4394423432
 01/03  02:00:00,765.57843568,95.2893542894,374.508586695,0.0,46.0930336215,113.312780494,546.846744858,523.743669164,5.66466996096,17.4384057333
 01/03  03:00:00,763.468754621,95.2893542894,372.134939377,0.0,46.0930336215,113.312780494,552.782306276,529.681649152,5.66466996096,17.4359871628
 01/03  04:00:00,755.674075453,95.2893542894,361.071819928,0.0,46.0930336215,113.312780494,550.293895865,535.898906461,5.66466996096,8.73031944344
 01/03  05:00:00,836.423358722,95.2893542894,348.63879263,0.0,100.150657288,148.969399434,538.659975251,515.556665348,5.66466996096,17.4386399423
 01/03  06:00:00,845.103602559,95.2893542894,356.836747753,0.0,100.150657288,149.894399434,937.789362244,906.189376932,14.1616749024,17.4383104095
 01/03  07:00:00,1087.64396809,95.4713673836,373.553877481,0.0,176.471037341,302.612436532,651.554409441,605.792857064,28.3233498048,17.438202572
 01/03  08:00:00,1237.83562084,95.7830187377,400.770276887,0.0,243.2593065,310.10971186,621.360019238,552.450622988,42.4850247072,26.4243715428
 01/03  09:00:00,1273.1679908,95.9167566852,409.496813029,0.0,243.2593065,310.10971186,624.083653366,532.016235488,56.6466996096,35.4207182689
 01/03  10:00:00,1318.94548084,96.018725862,413.855087843,0.0,243.2593065,302.612436532,596.940547677,518.881752709,42.4850247072,35.5737702602
 01/03  11:00:00,1337.11274382,96.1088754632,417.474434913,0.0,243.2593065,310.10971186,615.075663346,499.495963796,70.808374512,44.7713250378
 01/03  12:00:00,1353.50398438,96.2107341471,420.119257452,0.0,243.2593065,310.10971186,597.777543395,482.098083937,70.808374512,44.8710849466
 01/03  13:00:00,1302.59439386,96.4362605559,422.209742766,0.0,243.2593065,310.10971186,580.184626897,473.690601714,70.808374512,35.6856506707
 01/03  14:00:00,1330.27082403,96.824157128,423.169070745,0.0,243.2593065,302.612436532,579.094873966,468.598492022,56.6466996096,53.849682334
 01/03  15:00:00,1311.51369916,97.3112932499,424.226595351,0.0,243.2593065,302.612436532,552.670120622,465.413306994,42.4850247072,44.7717889205
 01/03  16:00:00,1294.75331854,97.7336025571,424.384793493,0.0,243.2593065,302.612436532,559.943213056,467.562466583,56.6466996096,35.7340468639
 01/03  17:00:00,1311.28634154,98.109745034,424.346670556,0.0,243.2593065,310.10971186,591.143013713,470.641408441,84.9700494144,35.5315558583
 01/03  18:00:00,1316.26090965,98.5001907502,425.060793958,0.0,243.2593065,310.10971186,579.523688471,468.221636452,84.9700494144,26.332002604
 01/03  19:00:00,1047.76281107,95.2893542894,425.353524755,0.0,166.938926447,199.110933808,537.548513758,435.084943631,84.9700494144,17.4935207119
 01/03  20:00:00,1040.10628326,95.2893542894,424.543765351,0.0,166.938926447,191.61365848,508.752354866,434.613519496,56.6466996096,17.4921357611
 01/03  21:00:00,883.056239034,95.2893542894,395.583773929,0.0,100.150657288,124.558693486,560.192554348,477.315892567,56.6466996096,26.2299621721
 01/03  22:00:00,821.803730095,95.2893542894,369.920146921,0.0,100.150657288,124.558693486,545.560064913,494.341617731,42.4850247072,8.73342247454
 01/03  23:00:00,769.949367881,95.2893542894,389.620938653,0.0,46.0930336215,124.558693486,553.904017771,508.141969764,28.3233498048,17.438698203
 01/03  24:00:00,779.884479349,95.2893542894,398.431183955,0.0,46.0930336215,124.558693486,538.006976702,506.409045033,14.1616749024,17.4362567665
 01/04  01:00:00,763.728709822,95.2893542894,394.690635277,0.0,46.0930336215,113.312780494,533.166213513,510.06263353,5.66466996096,17.4389100214
 01/04  02:00:00,771.311074481,95.2893542894,401.325559049,0.0,46.0930336215,113.312780494,536.7415194,513.638924405,5.66466996096,17.4379250344
 01/04  03:00:00,770.589977264,95.2893542894,399.202535044,0.0,46.0930336215,113.312780494,541.173091355,518.072862154,5.66466996096,17.4355592403
 01/04  04:00:00,772.985674987,95.2893542894,401.560928649,0.0,46.0930336215,113.312780494,544.971325575,530.576590701,5.66466996096,8.7300649135
 01/04  05:00:00,865.252445234,95.2893542894,405.577429496,0.0,100.150657288,148.969399434,531.879764844,508.776874208,5.66466996096,17.4382206743
 01/04  06:00:00,855.15985995,95.4207041298,391.63395915,0.0,100.150657288,149.894399434,859.286903667,827.68833519,14.1616749024,17.4368935742
 01/04  07:00:00,1074.1819229,96.1455478123,381.492901,0.0,176.471037341,302.612436532,621.521886156,575.758749449,28.3233498048,17.4397869023
 01/04  08:00:00,1205.01192403,96.5891342829,388.460774582,0.0,243.2593065,310.10971186,599.615345901,530.70618172,42.4850247072,26.4241394736
 01/04  09:00:00,1234.21624537,97.1732133479,393.620299029,0.0,243.2593065,310.10971186,605.797754886,513.730266567,56.6466996096,35.4207887088
 01/04  10:00:00,1273.57774711,97.5841568921,400.835702085,0.0,243.2593065,302.612436532,584.31816076,506.259228491,42.4850247072,35.5739075621
 01/04  11:00:00,1291.34259349,97.9842710829,413.055258359,0.0,243.2593065,310.10971186,607.519721736,491.939311522,70.808374512,44.772035702
 01/04  12:00:00,1296.86260568,98.4585971133,418.427211298,0.0,243.2593065,310.10971186,596.881206193,481.200822521,70.808374512,44.8720091599
 01/04  13:00:00,1259.6049418,98.8934509705,420.01511985,0.0,243.2593065,310.10971186,579.597644307,473.103066033,70.808374512,35.6862037625
 01/04  14:00:00,1292.38699356,99.2968377818,420.200474369,0.0,243.2593065,302.612436532,577.857632557,467.359578947,56.6466996096,53.8513540004
 01/04  15:00:00,1291.6986917,99.6580503609,420.657829067,0.0,243.2593065,302.612436532,540.238679901,452.98049383,42.4850247072,44.7731613639
 01/04  16:00:00,1290.99445174,99.9795919741,420.482279551,0.0,243.2593065,302.612436532,539.85318834,447.471327259,56.6466996096,35.7351614712
 01/04  17:00:00,1310.44367032,100.289207932,421.42625018,0.0,243.2593065,310.10971186,573.088172213,452.585543051,84.9700494144,35.5325797484
 01/04  18:00:00,1324.01111053,100.707858788,429.484034213,0.0,243.2593065,310.10971186,559.351519337,448.048933916,84.9700494144,26.3325360064
 01/04  19:00:00,1067.88117391,95.2893542894,442.6816248,0.0,166.938926447,199.110933808,520.802145086,418.338702404,84.9700494144,17.4933932678
 01/04  20:00:00,1065.81082311,95.2893542894,446.912927587,0.0,166.938926447,191.61365848,494.774011176,420.634832129,56.6466996096,17.492479437
 01/04  21:00:00,932.801659122,95.2893542894,447.293784752,0.0,100.150657288,124.558693486,540.962209181,458.0849891,56.6466996096,26.2305204708
 01/04  22:00:00,891.526074973,95.2893542894,445.086865777,0.0,100.150657288,124.558693486,514.200844034,462.98221352,42.4850247072,8.73360580659
 01/04  23:00:00,819.260704291,95.2893542894,441.247362904,0.0,46.0930336215,124.558693486,531.077481367,485.315066045,28.3233498048,17.4390655171
 01/04  24:00:00,816.825560629,95.2893542894,439.380073177,0.0,46.0930336215,124.558693486,529.894839404,498.296524954,14.1616749024,17.436639548
 01/05  01:00:00,802.658260152,95.2893542894,438.84855482,0.0,46.0930336215,113.312780494,527.680608803,504.576610217,5.66466996096,17.4393286245
 01/05  02:00:00,801.314070183,95.2893542894,437.757451698,0.0,46.0930336215,113.312780494,531.489886094,508.386857222,5.66466996096,17.4383589116
 01/05  03:00:00,801.665540858,95.2893542894,438.006716327,0.0,46.0930336215,113.312780494,527.701166694,504.600491441,5.66466996096,17.4360052917
 01/05  04:00:00,801.240697479,95.2893542894,437.698520446,0.0,46.0930336215,113.312780494,522.456861984,508.061874861,5.66466996096,8.73031716215
 01/05  05:00:00,890.82590662,95.2893542894,436.899319675,0.0,100.150657288,148.969399434,511.64009325,488.53670707,5.66466996096,17.4387162193
 01/05  06:00:00,892.677637263,95.6978707903,437.018929578,0.0,100.150657288,149.894399434,804.413249023,772.813117842,14.1616749024,17.4384562785
 01/05  07:00:00,1122.51578543,96.6074605891,437.144322461,0.0,176.471037341,302.612436532,599.085515001,553.321814565,28.3233498048,17.4403506319
 01/05  08:00:00,1245.75258928,97.8849253359,435.809690761,0.0,243.2593065,310.10971186,579.118263864,510.207983725,42.4850247072,26.4252554324
 01/05  09:00:00,1271.36337805,98.4020431146,433.567316649,0.0,243.2593065,310.10971186,580.125435995,488.056263141,56.6466996096,35.4224732444
 01/05  10:00:00,1303.12194418,98.7931491851,430.6678843,0.0,243.2593065,302.612436532,558.003832392,479.942838186,42.4850247072,35.5759694988
 01/05  11:00:00,1308.68501872,99.3977565197,429.537118,0.0,243.2593065,310.10971186,567.489888233,451.906568385,70.808374512,44.7749453369
 01/05  12:00:00,1314.33784101,100.263648474,430.174386421,0.0,243.2593065,310.10971186,536.892618917,421.208990367,70.808374512,44.8752540381
 01/05  13:00:00,1280.08270555,100.815553882,430.703810857,0.0,243.2593065,310.10971186,521.102093899,410.941578437,70.808374512,39.35214095
 01/05  14:00:00,1317.48610843,101.115302986,428.561194255,0.0,243.2593065,302.612436532,519.844319249,413.032838806,56.6466996096,50.164780833
 01/05  15:00:00,1318.20905313,101.651533948,427.190718156,0.0,243.2593065,302.612436532,484.959167072,397.697377411,42.4850247072,44.7767649531
 01/05  16:00:00,1317.67162638,101.963932575,426.149987965,0.0,243.2593065,302.612436532,484.416254557,392.031277723,56.6466996096,35.7382772241
 01/05  17:00:00,1334.01716472,102.094280316,422.214426091,0.0,243.2593065,310.10971186,529.559234951,409.053550292,84.9700494144,35.5356352439
 01/05  18:00:00,1334.46848232,102.345449739,416.639789155,0.0,243.2593065,310.10971186,526.728735323,415.424387599,84.9700494144,26.3342983095
 01/05  19:00:00,1061.96752527,95.2893542894,414.767751621,0.0,166.938926447,199.110933808,510.216261038,407.751607334,84.9700494144,17.4946042895
 01/05  20:00:00,1048.03446927,95.2893542894,407.058703968,0.0,166.938926447,191.61365848,488.505961095,414.36551868,56.6466996096,17.4937428046
 01/05  21:00:00,906.183115776,95.2893542894,395.700729648,0.0,100.150657288,124.558693486,537.480939777,454.605765384,56.6466996096,26.2284747837
 01/05  22:00:00,860.758335057,95.2893542894,387.091826791,0.0,100.150657288,124.558693486,513.696446511,462.480508426,42.4850247072,8.73091337786
 01/05  23:00:00,778.942303129,95.2893542894,373.622660844,0.0,46.0930336215,124.558693486,528.643161101,482.879417651,28.3233498048,17.4403936455
 01/05  24:00:00,775.068996696,95.2893542894,367.932693028,0.0,46.0930336215,124.558693486,520.881265456,489.28169056,14.1616749024,17.4378999938
 01/06  01:00:00,739.181206309,95.2893542894,339.800809577,0.0,46.0930336215,113.312780494,519.075216249,495.97312219,5.66466996096,17.437424098
 01/06  02:00:00,718.303709915,95.2893542894,307.710724896,0.0,46.0930336215,113.312780494,526.768191412,503.663813429,5.66466996096,17.4397080226
 01/06  03:00:00,705.440155456,95.2893542894,290.835166194,0.0,46.0930336215,113.312780494,536.584322344,513.482334386,5.66466996096,17.4373179964
 01/06  04:00:00,692.427199287,95.2893542894,278.971990735,0.0,46.0930336215,113.312780494,553.113149325,538.720685746,5.66466996096,8.72779361781
 01/06  05:00:00,775.592232853,95.2893542894,273.52146868,0.0,100.150657288,148.969399434,545.79960855,522.69478021,5.66466996096,17.4401583788
 01/06  06:00:00,774.503036907,95.8086589537,273.021991322,0.0,100.150657288,149.894399434,829.746950693,798.145904094,14.1616749024,17.4393716967
 01/06  07:00:00,996.162932103,97.0461824189,265.86719065,0.0,176.471037341,302.612436532,613.599443244,567.835756357,28.3233498048,17.4403370825
 01/06  08:00:00,1115.18699668,98.3649866551,256.184225184,0.0,243.2593065,310.10971186,597.909117013,528.996323323,42.4850247072,26.4277689824
 01/06  09:00:00,1134.99052221,99.0115117101,246.044649992,0.0,243.2593065,310.10971186,599.76490408,507.692426106,56.6466996096,35.4257783639
 01/06  10:00:00,1192.13359036,99.8638236787,278.649429347,0.0,243.2593065,302.612436532,557.631468237,479.566488222,42.4850247072,35.5799553074
 01/06  11:00:00,1242.89356566,100.609838403,330.187219649,0.0,243.2593065,310.10971186,567.67246994,452.084037985,70.808374512,44.7800574432
 01/06  12:00:00,1291.14522745,101.294027857,377.709712408,0.0,243.2593065,310.10971186,548.518567923,432.833336425,70.808374512,44.8768569858
 01/06  13:00:00,1274.35351085,101.966900638,398.893283694,0.0,243.2593065,310.10971186,533.127624188,417.705958297,70.808374512,44.6132913788
 01/06  14:00:00,1316.87947698,102.494989647,405.746639356,0.0,243.2593065,302.612436532,510.35675577,408.835319582,56.6466996096,44.8747365788
 01/06  15:00:00,1317.97916158,102.822260168,409.073380585,0.0,243.2593065,302.612436532,480.56813214,393.305634957,42.4850247072,44.7774724759
 01/06  16:00:00,1320.82239168,102.947937032,410.161397269,0.0,243.2593065,302.612436532,479.52307595,387.132978631,56.6466996096,35.7433977094
 01/06  17:00:00,1325.7415959,102.890314435,392.57257184,0.0,243.2593065,310.10971186,529.700773744,409.190013568,84.9700494144,35.5407107615
 01/06  18:00:00,1302.06845897,103.060776569,369.55468746,0.0,243.2593065,310.10971186,531.248025294,419.94069685,84.9700494144,26.3372790294
 01/06  19:00:00,997.517519527,95.2893542894,334.046509724,0.0,166.938926447,199.110933808,516.528976952,414.063446378,84.9700494144,17.4954811598
 01/06  20:00:00,954.636407412,95.2893542894,283.773309651,0.0,166.938926447,191.61365848,511.179683218,428.30184239,56.6466996096,26.2311412186
 01/06  21:00:00,789.39198086,95.2893542894,252.053617734,0.0,100.150657288,124.558693486,573.862460874,499.723368965,56.6466996096,17.4923922988
 01/06  22:00:00,744.126174041,95.2893542894,242.976680868,0.0,100.150657288,124.558693486,578.534474054,518.605940475,42.4850247072,17.4435088724
 01/06  23:00:00,674.079415308,95.2893542894,236.482442437,0.0,46.0930336215,124.558693486,585.381190277,548.330067245,28.3233498048,8.72777322711
 01/06  24:00:00,673.622569568,95.2893542894,237.565402728,0.0,46.0930336215,124.558693486,583.400304742,551.798524229,14.1616749024,17.4401056106
 01/07  01:00:00,653.997497713,95.2893542894,228.412437233,0.0,46.0930336215,113.312780494,601.336591248,578.234000905,5.66466996096,17.4379203824
 01/07  02:00:00,647.05230997,95.2893542894,215.285870951,0.0,46.0930336215,113.312780494,635.286871675,612.183442581,5.66466996096,17.4387591331
 01/07  03:00:00,649.286771387,95.2893542894,216.662603176,0.0,46.0930336215,113.312780494,636.193303769,613.089116175,5.66466996096,17.4395176329
 01/07  04:00:00,660.305528925,95.2893542894,231.787388142,0.0,46.0930336215,113.312780494,612.139493569,589.037658013,5.66466996096,17.4371655947
 01/07  05:00:00,670.269240462,95.2893542894,234.087604089,0.0,55.6251445156,113.312780494,599.524392193,585.131995683,5.66466996096,8.7277265491
 01/07  06:00:00,668.866118039,95.2893542894,231.456323331,0.0,55.6251445156,113.312780494,630.426104184,598.824426611,14.1616749024,17.4400026707
 01/07  07:00:00,739.305884662,95.2893542894,231.194056585,0.0,65.1572554096,176.889270242,586.337003637,540.576041058,28.3233498048,17.4376127741
 01/07  08:00:00,856.366945085,95.6211981716,224.599277356,0.0,109.682768182,220.96816451,887.246877899,827.320305981,42.4850247072,17.4415472114
 01/07  09:00:00,855.817587001,95.6177350951,232.332521615,0.0,109.682768182,220.96816451,737.436129819,663.252788997,56.6466996096,17.5366412123
 01/07  10:00:00,993.963407375,96.0199412854,271.018588689,0.0,131.945524568,266.955817592,679.303661135,601.574336056,42.4850247072,35.2443003724
 01/07  11:00:00,1059.70627443,96.050874794,331.720894162,0.0,131.945524568,274.45309292,676.287884425,578.89771728,70.808374512,26.5817926334
 01/07  12:00:00,1076.4390927,96.0646094139,361.0611294,0.0,131.945524568,274.45309292,675.707444648,569.471387549,70.808374512,35.4276825863
 01/07  13:00:00,1061.50363758,96.0720802392,385.37202903,0.0,131.945524568,274.45309292,671.161676105,564.942623004,70.808374512,35.4106785895
 01/07  14:00:00,1067.17119056,96.0812501973,401.264977591,0.0,131.945524568,266.955817592,645.408440848,562.194695845,56.6466996096,26.5670453935
 01/07  15:00:00,1062.11825657,96.1229668689,398.331855468,0.0,131.945524568,266.955817592,635.685468156,557.781742542,42.4850247072,35.4187009066
 01/07  16:00:00,966.004540012,95.2893542894,378.723980842,0.0,109.682768182,212.545889182,506.87496814,414.812196399,56.6466996096,35.4160721319
 01/07  17:00:00,987.99131825,95.2893542894,368.936717573,0.0,109.682768182,220.04316451,535.348106231,423.81471602,84.9700494144,26.5633407962
 01/07  18:00:00,965.851004463,95.2893542894,376.031099903,0.0,109.682768182,220.04316451,537.988338009,426.600155112,84.9700494144,26.4181334821
 01/07  19:00:00,908.452169416,95.2893542894,358.905726661,0.0,100.150657288,199.110933808,564.156075347,461.746412596,84.9700494144,17.4396133372
 01/07  20:00:00,879.963808487,95.2893542894,337.944469824,0.0,100.150657288,191.61365848,542.110160374,468.026187205,56.6466996096,17.4372735599
 01/07  21:00:00,797.961471521,95.2893542894,360.485126012,0.0,55.6251445156,124.558693486,588.399790465,514.313188213,56.6466996096,17.439902642
 01/07  22:00:00,817.338210491,95.2893542894,378.846490441,0.0,55.6251445156,124.558693486,579.561521455,519.637590971,42.4850247072,17.4389057773
 01/07  23:00:00,809.22723316,95.2893542894,380.269128167,0.0,46.0930336215,124.558693486,582.608070646,536.848144889,28.3233498048,17.4365759516
 01/07  24:00:00,786.062421785,95.2893542894,366.126824157,0.0,46.0930336215,124.558693486,566.206390683,543.314082016,14.1616749024,8.73063376449
 01/08  01:00:00,760.509731697,95.2893542894,363.427889192,0.0,34.9616554283,113.312780494,572.29518263,549.190923168,5.66466996096,17.4395895003
 01/08  02:00:00,765.439682791,95.2893542894,366.958061461,0.0,34.9616554283,113.312780494,578.029479269,554.927592694,5.66466996096,17.437216614
 01/08  03:00:00,782.199650395,95.2893542894,382.601157952,0.0,34.9616554283,113.312780494,583.360560314,560.258240468,5.66466996096,17.4376498851
 01/08  04:00:00,768.546752304,95.2893542894,377.164721152,0.0,34.9616554283,113.312780494,589.516372583,566.412797204,5.66466996096,17.4389054181
 01/08  05:00:00,778.907354801,95.2893542894,375.605102678,0.0,44.4937663224,113.312780494,584.675740447,561.574461959,5.66466996096,17.4366085273
 01/08  06:00:00,772.551037854,95.2893542894,372.769813972,0.0,44.4937663224,113.312780494,587.924852191,565.032529747,14.1616749024,8.73064754166
 01/08  07:00:00,831.865725888,95.2893542894,367.113780335,0.0,54.0258772165,176.889270242,547.560045375,501.79726884,28.3233498048,17.4394267304
 01/08  08:00:00,831.648808844,95.2893542894,366.352976128,0.0,54.0258772165,184.38654557,555.559443812,495.637315142,42.4850247072,17.4371039626
 01/08  09:00:00,891.515706671,95.2893542894,366.470448394,0.0,65.1572554096,220.04316451,556.108692867,481.937614905,56.6466996096,17.5243783528
 01/08  10:00:00,913.610256523,95.2893542894,399.252993656,0.0,65.1572554096,212.545889182,544.566677401,475.670751422,42.4850247072,26.4109012718
 01/08  11:00:00,946.99451743,95.2893542894,413.549338659,0.0,65.1572554096,220.04316451,575.460042564,469.262192342,70.808374512,35.3894757097
 01/08  12:00:00,957.826817696,95.2893542894,419.483737455,0.0,65.1572554096,220.04316451,571.159111901,464.973286278,70.808374512,35.3774511108
 01/08  13:00:00,955.763060504,95.2893542894,423.209723325,0.0,65.1572554096,220.04316451,558.075189905,460.720204193,70.808374512,26.5466111999
 01/08  14:00:00,935.355598297,95.2893542894,425.360369273,0.0,65.1572554096,212.545889182,554.5929277,462.565061478,56.6466996096,35.3811666122
 01/08  15:00:00,927.973483453,95.2893542894,426.067967887,0.0,65.1572554096,212.545889182,533.035991397,464.010982026,42.4850247072,26.5399846633
 01/08  16:00:00,925.751479417,95.2893542894,426.497536967,0.0,65.1572554096,212.545889182,553.150918235,461.119063084,56.6466996096,35.385155542
 01/08  17:00:00,911.09726187,95.2893542894,425.394483528,0.0,65.1572554096,220.04316451,577.004283723,465.497604924,84.9700494144,26.5366293841
 01/08  18:00:00,867.774704398,95.2893542894,424.187133412,0.0,54.0258772165,184.38654557,592.005176814,480.624204589,84.9700494144,26.4109228109
 01/08  19:00:00,843.109815842,95.2893542894,422.787555799,0.0,44.4937663224,163.454314868,618.023230304,515.612334746,84.9700494144,17.4408461429
 01/08  20:00:00,836.337371787,95.2893542894,420.123463414,0.0,44.4937663224,155.95703954,594.094844959,520.009701767,56.6466996096,17.4384435823
 01/08  21:00:00,805.265570133,95.2893542894,417.335275401,0.0,44.4937663224,124.558693486,629.433294611,555.350429538,56.6466996096,17.4361654636
 01/08  22:00:00,801.412159284,95.2893542894,415.311566482,0.0,44.4937663224,124.558693486,619.052146408,559.126955937,42.4850247072,17.4401657635
