Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/09  24:00:00,129.875414146,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/10  01:00:00,100.512622204,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/10  02:00:00,92.5612146852,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/10  03:00:00,91.4402610639,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49926145362,0.0,2.335,1.16426145362
 11/10  04:00:00,89.9967454307,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/10  05:00:00,110.670019051,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/10  06:00:00,111.165472838,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49927508609,0.0,2.335,1.16427508609
 11/10  07:00:00,163.7278259,24.2396408466,0.0,0.0,13.9747600329,18.6919646116,229.389529455,224.699529455,4.67,0.02
 11/10  08:00:00,158.643934962,24.2396408466,0.0,0.0,13.9747600329,18.6919646116,202.310248238,197.620248238,4.67,0.02
 11/10  09:00:00,219.814928597,24.2396408466,0.0,0.0,34.9369000822,32.3179380704,186.586275719,177.249139087,8.1725,1.16463663195
 11/10  10:00:00,245.795406981,24.2396408466,0.0,0.0,62.886420148,41.4019203762,162.410249562,150.737986315,10.5075,1.16476324745
 11/10  11:00:00,233.777986452,24.2396408466,0.0,0.0,62.886420148,41.4019203762,170.097535623,158.42503149,10.5075,1.16500413323
 11/10  12:00:00,264.889332,24.2396408466,0.0,0.0,62.886420148,41.4019203762,168.127587117,156.454924328,10.5075,1.16516278964
 11/10  13:00:00,248.920422878,24.2396408466,0.0,0.0,62.886420148,41.4019203762,162.511496848,150.838532959,10.5075,1.16546388888
 11/10  14:00:00,247.356649215,24.2396408466,0.0,0.0,62.886420148,41.4019203762,159.573840018,147.900954147,10.5075,1.16538587105
 11/10  15:00:00,243.417254655,24.2396408466,0.0,0.0,62.886420148,41.4019203762,157.64239135,145.969797222,10.5075,1.16509412766
 11/10  16:00:00,239.880669975,24.2396408466,0.0,0.0,62.886420148,41.4019203762,153.822205803,142.149662503,10.5075,1.16504329984
 11/10  17:00:00,244.839919487,24.2396408466,0.0,0.0,62.886420148,41.4019203762,156.218935746,144.546396054,10.5075,1.16503969236
 11/10  18:00:00,248.053010355,24.2396408466,0.0,0.0,62.886420148,41.4019203762,168.085176383,156.412624936,10.5075,1.16505144781
 11/10  19:00:00,244.44902833,24.2396408466,0.0,0.0,41.9242800987,36.8599292233,178.064336844,167.559382246,9.34,1.16495459742
 11/10  20:00:00,222.029911912,24.2396408466,0.0,0.0,41.9242800987,36.8599292233,185.551879195,175.04716031,9.34,1.16471888505
