Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/11  10:00:00,41.6322604293,3.64391710092,0.0169461513229,0.0,9.17985065927,26.9147,74.9598938303,20.4626401252,41.7485,12.7487537051
 06/11  11:00:00,42.3403136903,3.64391710092,0.0,0.0,9.17985065927,26.9147,69.8711468809,15.9534492712,41.7485,12.1691976097
 06/11  12:00:00,41.6758959693,3.64391710092,0.0,0.0,9.17985065927,26.9147,63.3537904963,11.1940243356,41.7485,10.4112661607
 06/11  13:00:00,34.1480655118,3.64391710092,0.0,0.0,9.17985065927,19.4245,57.0122276279,13.7804070637,33.3988,9.83302056414
 06/11  14:00:00,34.1492881466,3.64391710092,0.0,0.0,9.17985065927,19.4245,50.3253561427,17.7702241476,25.0491,7.50603199513
 06/11  15:00:00,34.1354731919,3.64391710092,0.0,0.0,9.17985065927,19.4245,61.8359581313,20.931091663,33.3988,7.50606646829
 06/11  16:00:00,41.5611460864,3.64391710092,0.00306434604553,0.0,9.17985065927,26.9147,79.8121886228,21.630722675,50.0982,8.08326594776
 06/11  17:00:00,41.5576445688,3.64391710092,0.0,0.0,9.17985065927,26.9147,81.8722622999,21.9425845299,50.0982,9.83147777001
 06/11  18:00:00,41.5594513482,3.64391710092,0.0,0.0,9.17985065927,26.9147,80.819044943,18.5512752907,50.0982,12.1695696523
 06/11  19:00:00,34.2000768278,3.64391710092,0.0,0.0,9.17985065927,19.4245,65.6787514213,19.5319037254,33.3988,12.7480476959
 06/11  20:00:00,34.1790497683,3.64391710092,0.0,0.0,9.17985065927,19.4245,62.7135627913,19.4824376436,33.3988,9.83232514773
 06/11  21:00:00,38.3362970389,3.64391710092,0.0,0.0,9.17985065927,19.4245,66.4892940728,28.6904515267,25.0491,12.7497425461
 06/11  22:00:00,38.2234213435,3.64391710092,0.0,0.0,9.17985065927,19.4245,59.8371869538,33.3065282313,16.6994,9.83125872254
 06/11  23:00:00,38.9870776353,3.64391710092,0.0,0.0,9.17985065927,19.4245,45.4325274859,31.8917980626,8.3497,5.1910294233
 06/11  24:00:00,22.2961409629,3.64391710092,0.0,0.0,4.58992532963,8.1892,41.9437559087,32.25694342,3.33988,6.34693248873
 06/12  01:00:00,14.8479931591,0.0,0.0,0.0,1.52997510988,7.4902,3.93193377498,0.0,3.33988,0.592053774976
 06/12  02:00:00,14.8817595388,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 06/12  03:00:00,14.896039737,0.0,0.0,0.0,1.52997510988,7.4902,3.93193970748,0.0,3.33988,0.592059707476
 06/12  04:00:00,15.064840962,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 06/12  05:00:00,18.237884861,3.64391710092,0.0,0.0,4.58992532963,8.1892,31.2665364982,22.8968364982,8.3497,0.02
 06/12  06:00:00,34.2038749974,3.64391710092,0.0163635510964,0.0,9.17985065927,19.4245,39.0879223645,18.3516107716,16.6994,4.03691159295
 06/12  07:00:00,41.6718322234,3.64391710092,0.0250999435924,0.0,9.17985065927,26.9147,52.220749401,12.0721447478,25.0491,15.0995046532
 06/12  08:00:00,41.6612523014,3.64391710092,0.00543404447046,0.0,9.17985065927,26.9147,59.819483626,13.0817896001,33.3988,13.3388940259
 06/12  09:00:00,34.1719471745,3.64391710092,0.0,0.0,9.17985065927,19.4245,50.3399948037,13.7125138027,25.0491,11.578381001
 06/12  10:00:00,41.6722312113,3.64391710092,0.0096403793623,0.0,9.17985065927,26.9147,66.4688422855,14.8877801227,41.7485,9.83256216279
 06/12  11:00:00,42.3779144757,3.64391710092,0.0,0.0,9.17985065927,26.9147,60.7646985643,7.43784563695,41.7485,11.5783529273
 06/12  12:00:00,41.7218271683,3.64391710092,0.00317341028434,0.0,9.17985065927,26.9147,51.580388931,0.0,41.7485,9.83188893105
 06/12  13:00:00,34.2179177513,3.64391710092,0.000904636394328,0.0,9.17985065927,19.4245,42.0796880528,0.0117185181998,33.3988,8.66916953464
 06/12  14:00:00,34.2471330814,3.64391710092,0.00193871279021,0.0,9.17985065927,19.4245,32.5652822296,0.00896267194572,25.0491,7.50721955766
 06/12  15:00:00,34.2534581418,3.64391710092,0.00539915957359,0.0,9.17985065927,19.4245,40.9126611536,0.00762766892804,33.3988,7.50623348466
 06/12  16:00:00,41.7886229118,3.64391710092,0.113424407992,0.0,9.17985065927,26.9147,58.1807516246,0.0,50.0982,8.08255162463
 06/12  17:00:00,42.1739903282,3.64391710092,0.498934326371,0.0,9.17985065927,26.9147,59.9302205335,0.0,50.0982,9.83202053351
 06/12  18:00:00,42.3786751837,3.64391710092,0.717363360129,0.0,9.17985065927,26.9147,63.4403855624,0.0,50.0982,13.3421855624
 06/12  19:00:00,34.3091042732,3.64391710092,0.00279633479769,0.0,9.17985065927,19.4245,48.5260195013,0.0289097200758,33.3988,15.0983097812
 06/12  20:00:00,34.2677836645,3.64391710092,0.0,0.0,9.17985065927,19.4245,46.1550898146,0.00752418176703,33.3988,12.7487656329
 06/12  21:00:00,38.4031415783,3.64391710092,0.0,0.0,9.17985065927,19.4245,43.9270572931,5.53524883635,25.0491,13.3427084568
 06/12  22:00:00,38.2788018875,3.64391710092,0.0,0.0,9.17985065927,19.4245,38.8131407607,10.536868216,16.6994,11.5768725447
 06/12  23:00:00,39.0303503282,3.64391710092,0.0,0.0,9.17985065927,19.4245,30.4542705932,15.7575352078,8.3497,6.34703538536
 06/12  24:00:00,22.3149932375,3.64391710092,0.0,0.0,4.58992532963,8.1892,32.8404700854,24.3093520787,3.33988,5.19123800671
 06/13  01:00:00,14.8431654528,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 06/13  02:00:00,14.8651009107,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 06/13  03:00:00,14.871604013,0.0,0.0,0.0,1.52997510988,7.4902,3.93195155179,0.0,3.33988,0.592071551791
 06/13  04:00:00,15.5461100903,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 06/13  05:00:00,18.7118845912,3.64391710092,0.0,0.0,4.58992532963,8.1892,42.8177118253,33.8759343711,8.3497,0.592077454246
 06/13  06:00:00,34.386984851,3.64391710092,0.0136151795839,0.0,9.17985065927,19.4245,50.1344421897,29.3980925169,16.6994,4.03694967282
 06/13  07:00:00,41.630442947,3.64391710092,0.0223570811471,0.0,9.17985065927,26.9147,60.3661884921,20.7996702173,25.0491,14.5174182748
 06/13  08:00:00,41.6270933521,3.64391710092,0.0,0.0,9.17985065927,26.9147,65.6250989034,18.3051256196,33.3988,13.9211732838
 06/13  09:00:00,34.1444626203,3.64391710092,0.0,0.0,9.17985065927,19.4245,54.3265710633,18.2778599073,25.0491,10.9996111561
 06/13  10:00:00,41.6411278488,3.64391710092,0.00519491899463,0.0,9.17985065927,26.9147,70.8739641513,19.2925148612,41.7485,9.83294929005
 06/13  11:00:00,42.3682727646,3.64391710092,0.0,0.0,9.17985065927,26.9147,62.0807549363,8.75425491553,41.7485,11.5780000208
 06/13  12:00:00,41.7051900962,3.64391710092,0.0,0.0,9.17985065927,26.9147,52.9380315028,1.35672193301,41.7485,9.83280956975
 06/13  13:00:00,34.1782897885,3.64391710092,0.0,0.0,9.17985065927,19.4245,47.344700114,5.27872205599,33.3988,8.66717805799
 06/13  14:00:00,34.1920483152,3.64391710092,0.0,0.0,9.17985065927,19.4245,39.9353850956,7.37985312159,25.0491,7.50643197402
 06/13  15:00:00,34.1918525349,3.64391710092,0.0,0.0,9.17985065927,19.4245,49.1835447723,7.70188205305,33.3988,8.08286271926
 06/13  16:00:00,41.6305735504,3.64391710092,0.0160106781086,0.0,9.17985065927,26.9147,61.9004682212,4.29556387846,50.0982,7.50670434276
 06/13  17:00:00,41.6416474962,3.64391710092,0.00953202321166,0.0,9.17985065927,26.9147,59.9298723707,0.0,50.0982,9.83167237072
 06/13  18:00:00,41.6653504206,3.64391710092,0.0260289760889,0.0,9.17985065927,26.9147,64.0283577673,0.0117517486292,50.0982,13.9184060186
 06/13  19:00:00,34.1282490855,3.64391710092,0.0,0.0,9.17985065927,19.4245,48.1114311043,0.196355894497,33.3988,14.5162752098
 06/13  20:00:00,34.1160903969,3.64391710092,0.0,0.0,9.17985065927,19.4245,47.0922516269,0.945548328282,33.3988,12.7479032987
 06/13  21:00:00,38.2962502425,3.64391710092,0.0,0.0,9.17985065927,19.4245,47.0499455823,8.65768994045,25.0491,13.3431556419
 06/13  22:00:00,38.2792819921,3.64391710092,0.0,0.0,9.17985065927,19.4245,43.3468316503,15.0717710392,16.6994,11.5756606111
 06/13  23:00:00,39.0310698153,3.64391710092,0.0,0.0,9.17985065927,19.4245,34.7357550561,20.0394183226,8.3497,6.34663673352
 06/13  24:00:00,22.3180394022,3.64391710092,0.0,0.0,4.58992532963,8.1892,35.6137712267,27.6576487092,3.33988,4.61624251746
 06/14  01:00:00,14.8495499799,0.0,0.0,0.0,1.52997510988,7.4902,3.9319744748,0.0,3.33988,0.592094474799
 06/14  02:00:00,14.8752365849,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 06/14  03:00:00,14.8943920832,0.0,0.0,0.0,1.52997510988,7.4902,3.93196563608,0.0,3.33988,0.592085636085
 06/14  04:00:00,15.0641254577,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 06/14  05:00:00,18.2313986385,3.64391710092,0.0,0.0,4.58992532963,8.1892,35.2657808302,26.323989314,8.3497,0.592091516175
 06/14  06:00:00,34.1976605881,3.64391710092,0.0166559450708,0.0,9.17985065927,19.4245,41.9641825104,21.2274030488,16.6994,4.03737946157
 06/14  07:00:00,41.6702014354,3.64391710092,0.0252191598231,0.0,9.17985065927,26.9147,52.7287466846,13.1637976203,25.0491,14.5158490643
 06/14  08:00:00,41.6633543398,3.64391710092,0.0055267795403,0.0,9.17985065927,26.9147,60.4345584063,13.1161591861,33.3988,13.9195992202
 06/14  09:00:00,34.1712202065,3.64391710092,0.0,0.0,9.17985065927,19.4245,50.217059809,14.1688797839,25.0491,10.999080025
 06/14  10:00:00,41.6750698527,3.64391710092,0.0121360975683,0.0,9.17985065927,26.9147,66.8225806181,15.2417378778,41.7485,9.83234274028
 06/14  11:00:00,42.3918887138,3.64391710092,0.0,0.0,9.17985065927,26.9147,57.962855897,4.63748804915,41.7485,11.5768678478
 06/14  12:00:00,41.7474581307,3.64391710092,0.00465277444793,0.0,9.17985065927,26.9147,51.5822583564,0.0,41.7485,9.83375835637
 06/14  13:00:00,34.2375199205,3.64391710092,0.0,0.0,9.17985065927,19.4245,42.0767782962,0.00904125780796,33.3988,8.66893703838
 06/14  14:00:00,34.2338299982,3.64391710092,0.00115426004045,0.0,9.17985065927,19.4245,33.0516231648,0.495827348844,25.0491,7.50669581596
 06/14  15:00:00,34.2087761183,3.64391710092,0.0,0.0,9.17985065927,19.4245,45.4994067596,4.59411807104,33.3988,7.50648868854
 06/14  16:00:00,41.6506020692,3.64391710092,0.017554728761,0.0,9.17985065927,26.9147,58.9793424046,1.37594769774,50.0982,7.50519470685
 06/14  17:00:00,41.6610201188,3.64391710092,0.0142858267332,0.0,9.17985065927,26.9147,60.5075030057,0.0,50.0982,10.4093030057
 06/14  18:00:00,41.6601500109,3.64391710092,0.00928083190128,0.0,9.17985065927,26.9147,63.4402956557,0.0,50.0982,13.3420956557
 06/14  19:00:00,34.3079917906,3.64391710092,0.0,0.0,9.17985065927,19.4245,48.5463472275,0.0512835491579,33.3988,15.0962636783
 06/14  20:00:00,34.281980143,3.64391710092,0.0,0.0,9.17985065927,19.4245,45.6058444511,0.037857916115,33.3988,12.169186535
 06/14  21:00:00,38.4111651296,3.64391710092,0.0,0.0,9.17985065927,19.4245,46.7862232464,7.81742353234,25.0491,13.9196997141
 06/14  22:00:00,38.2829669295,3.64391710092,0.0,0.0,9.17985065927,19.4245,41.1942936856,13.4941611946,16.6994,11.000732491
 06/14  23:00:00,39.0319592618,3.64391710092,0.0,0.0,9.17985065927,19.4245,33.5660213319,18.8698888302,8.3497,6.34643250175
 06/14  24:00:00,22.3100752855,3.64391710092,0.0,0.0,4.58992532963,8.1892,37.4328782031,28.9016311262,3.33988,5.19136707684
 06/15  01:00:00,14.842654039,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 06/15  02:00:00,14.8730691774,0.0,0.0,0.0,1.52997510988,7.4902,3.93196400513,0.0,3.33988,0.592084005134
 06/15  03:00:00,14.8685174275,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 06/15  04:00:00,15.004211229,0.0,0.0,0.0,1.52997510988,7.4902,3.93196988958,0.0,3.33988,0.592089889577
 06/15  05:00:00,18.1654755728,3.64391710092,0.0,0.0,4.58992532963,8.1892,46.1978274282,37.8281274282,8.3497,0.02
 06/15  06:00:00,34.1372760374,3.64391710092,0.0124541689298,0.0,9.17985065927,19.4245,49.8600363652,29.1237043696,16.6994,4.03693199566
 06/15  07:00:00,41.6141702918,3.64391710092,0.00994953625473,0.0,9.17985065927,26.9147,57.899130966,18.3094948513,25.0491,14.5405361147
 06/15  08:00:00,41.6360478758,3.64391710092,0.0,0.0,9.17985065927,26.9147,60.6487445648,13.351142211,33.3988,13.8988023538
 06/15  09:00:00,34.1596677118,3.64391710092,0.0,0.0,9.17985065927,19.4245,47.2662191971,11.2177132479,25.0491,10.9994059491
 06/15  10:00:00,41.651594132,3.64391710092,0.00257357542009,0.0,9.17985065927,26.9147,64.4470305136,12.2882244817,41.7485,10.4103060319
 06/15  11:00:00,42.3656217872,3.64391710092,0.0,0.0,9.17985065927,26.9147,57.9553779199,5.20709993003,41.7485,10.9997779898
 06/15  12:00:00,41.7346351585,3.64391710092,0.00418835954522,0.0,9.17985065927,26.9147,51.5814925933,0.0,41.7485,9.83299259333
 06/15  13:00:00,34.2208331698,3.64391710092,0.000820988219331,0.0,9.17985065927,19.4245,42.0860113214,0.0182649134204,33.3988,8.66894640803
