Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/22  02:00:00,55.3855936253,0.0,0.0,0.0,15.863942322,29.242365,6.08861878866,0.0,3.20568,2.88293878866
 01/22  03:00:00,55.3746637675,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/22  04:00:00,56.6700170837,1.29457706342,0.0,0.0,15.863942322,29.242365,7.87143789547,1.78290700651,3.20568,2.88285088896
 01/22  05:00:00,56.688286109,1.10599865241,0.0,0.0,15.863942322,29.242365,5.09471706289,1.86903706289,3.20568,0.02
 01/22  06:00:00,56.9491607724,1.38249831551,0.0,0.0,15.863942322,29.242365,5.62831002444,2.40263002444,3.20568,0.02
 01/22  07:00:00,56.6803507982,1.10599865241,0.0,0.0,15.863942322,29.242365,8.64591426517,2.55731166173,3.20568,2.88292260344
 01/22  08:00:00,55.1835177646,1.10599865241,0.0,0.0,15.863942322,29.242365,5.70181205539,2.47613205539,3.20568,0.02
 01/22  09:00:00,48.0405205716,1.10599865241,0.0,0.0,15.863942322,29.242365,8.44226575022,2.35198918586,3.20568,2.88459656436
 01/22  10:00:00,48.0692717569,1.10599865241,0.0,0.0,15.863942322,29.242365,4.630289907,1.404609907,3.20568,0.02
 01/22  11:00:00,46.9809932753,0.0,0.0,0.0,15.863942322,29.242365,6.09030122378,0.0,3.20568,2.88462122378
 01/22  12:00:00,47.6999937793,0.0,0.0,0.0,15.863942322,29.242365,6.09024189916,0.0,3.20568,2.88456189916
 01/22  13:00:00,47.0075734049,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/22  14:00:00,47.0507998022,0.0,0.0,0.0,15.863942322,29.242365,6.0901034925,0.0,3.20568,2.8844234925
 01/22  15:00:00,47.0664291915,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/22  16:00:00,47.0541945413,0.0,0.0,0.0,15.863942322,29.242365,6.0885974128,0.0,3.20568,2.8829174128
 01/22  17:00:00,49.7986481518,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/22  18:00:00,55.4936388593,0.0,0.0,0.0,15.863942322,29.242365,6.08809073295,0.0,3.20568,2.88241073295
 01/22  19:00:00,55.4780745481,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/22  20:00:00,55.680727048,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/22  21:00:00,55.6707222921,0.0,0.0,0.0,15.863942322,29.242365,6.08858091154,0.0,3.20568,2.88290091154
 01/22  22:00:00,55.5576114909,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/22  23:00:00,55.3841864775,0.0,0.0,0.0,15.863942322,29.242365,6.08865214225,0.0,3.20568,2.88297214225
 01/22  24:00:00,56.1112610056,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/23  01:00:00,56.046653417,0.680377641214,0.0,0.0,15.863942322,29.242365,6.97734716037,0.887094205622,3.20568,2.88457295475
 01/23  02:00:00,56.4371378486,1.07927749631,0.0,0.0,15.863942322,29.242365,5.11474303564,1.88906303564,3.20568,0.02
 01/23  03:00:00,56.7392624942,1.38249831551,0.0,0.0,15.863942322,29.242365,9.23889569749,3.1487813323,3.20568,2.88443436519
 01/23  04:00:00,56.459594819,1.10599865241,0.0,0.0,15.863942322,29.242365,9.578262503,3.48796077804,3.20568,2.88462172496
 01/23  05:00:00,56.9579137654,1.38249831551,0.0,0.0,15.863942322,29.242365,8.10376414071,4.87808414071,3.20568,0.02
 01/23  06:00:00,57.7631653673,2.20749284227,0.0,0.0,15.863942322,29.242365,26.1649156152,20.0745914631,3.20568,2.88464415214
 01/23  07:00:00,64.2681226963,6.69491379311,0.00392537208558,0.0,15.863942322,29.818365,566.919864988,563.694184988,3.20568,0.02
 01/23  08:00:00,127.255336952,6.69491379311,0.0,0.0,80.527626,29.818365,417.429078712,408.465926896,3.20568,5.75747181594
 01/23  09:00:00,165.053160829,6.69491379311,0.00335335798468,0.0,80.527626,75.0917375,310.579276118,277.851121795,24.0426,8.68555432386
 01/23  10:00:00,165.019144926,6.69491379311,0.0011301892528,0.0,80.527626,75.0917375,229.445752645,185.00815405,24.0426,20.3949985944
 01/23  11:00:00,168.644639311,6.69491379311,0.00147512732089,0.0,80.527626,79.0911225,147.554785657,97.9991602525,32.0568,17.4988254049
 01/23  12:00:00,169.497760156,6.90698219627,0.0,0.0,80.527626,79.0911225,122.803806224,67.3602632591,32.0568,23.3867429649
